model,external_key,anchor_item,value,explanation
gemini-3.7-flash,kreps2020_r1846,anchor_75th_pct_likelihood,3,"Being developed in the US and having longer protection helps, but I remain skeptical of emergency authorized treatments."
gemini-3.7-flash,kreps2020_r1846,anchor_99th_pct_likelihood,4,"Full FDA approval, high efficacy, and extremely low severe side effects make this more acceptable, though I remain generally cautious."
gemini-3.7-flash,kreps2020_r1847,anchor_1st_pct_likelihood,3,"As a moderate Democrat, I trust the endorsement and general safety efforts, but low efficacy and origin from China make me somewhat hesitant."
gemini-3.7-flash,kreps2020_r1847,anchor_25th_pct_likelihood,4,"CDC endorsement and UK origin provide some reassurance, but the relatively low 50% efficacy keeps me on the fence."
gemini-3.7-flash,kreps2020_r1847,anchor_50th_pct_likelihood,5,"The 90% efficacy and very low risk of major side effects are promising, despite mild reservations about its origin."
gemini-3.7-flash,kreps2020_r1847,anchor_75th_pct_likelihood,6,"Being developed in the US and backed by the CDC, combined with good efficacy and multi-year protection, makes me moderately likely to take it."
gemini-3.7-flash,kreps2020_r1847,anchor_99th_pct_likelihood,7,"Full FDA approval, high efficacy, 5-year duration, and an extremely low risk of severe side effects make this an easy yes."
gemini-3.7-flash,kreps2020_r1848,anchor_1st_pct_likelihood,4,"As a moderate Democrat, I trust Joe Biden's endorsement, but the low 50% efficacy and Chinese origin make me somewhat hesitant."
gemini-3.7-flash,kreps2020_r1848,anchor_25th_pct_likelihood,5,"The CDC endorsement and UK origin give me more confidence, even though the efficacy is still relatively modest at 50%."
gemini-3.7-flash,kreps2020_r1848,anchor_50th_pct_likelihood,5,"The 90% efficacy and very low risk of major side effects are very appealing, balancing out my slight hesitation regarding the country of origin."
gemini-3.7-flash,kreps2020_r1848,anchor_75th_pct_likelihood,6,A US-made vaccine endorsed by the CDC with 5-year protection is something I feel quite comfortable taking.
gemini-3.7-flash,kreps2020_r1848,anchor_99th_pct_likelihood,7,"Full FDA approval, high efficacy, long protection, and extremely low risk make this an easy decision for me to take it."
gemini-3.7-flash,kreps2020_r1849,anchor_1st_pct_likelihood,3,"Although I trust Biden and FDA authorization, the lower efficacy and country of origin make me somewhat hesitant."
gemini-3.7-flash,kreps2020_r1849,anchor_25th_pct_likelihood,5,"With CDC endorsement and UK manufacturing, I am inclined to trust and take it despite the modest 50% efficacy."
gemini-3.7-flash,kreps2020_r1849,anchor_50th_pct_likelihood,6,"The 90% efficacy, extremely low major risk, and WHO endorsement make this very appealing to me."
gemini-3.7-flash,kreps2020_r1849,anchor_75th_pct_likelihood,6,A US-made vaccine endorsed by the CDC with 5 years of protection gives me high confidence to receive it.
gemini-3.7-flash,kreps2020_r1849,anchor_99th_pct_likelihood,7,"Full FDA approval, high efficacy, low risks, and WHO backing make me completely confident in getting this vaccine."
gemini-3.7-flash,kreps2020_r1850,anchor_1st_pct_likelihood,1,"With low efficacy, Chinese origin, and only political endorsement, I would definitely pass on this."
gemini-3.7-flash,kreps2020_r1850,anchor_25th_pct_likelihood,3,"CDC endorsement and UK origin are better, but 50% efficacy is still fairly low to make it worth the risk."
gemini-3.7-flash,kreps2020_r1850,anchor_50th_pct_likelihood,4,"The 90% efficacy and very low major side effects are great, though being made in China makes me somewhat hesitant."
gemini-3.7-flash,kreps2020_r1850,anchor_75th_pct_likelihood,5,"Made in the US, lasting 5 years, and backed by the CDC sounds pretty reliable despite moderate efficacy."
gemini-3.7-flash,kreps2020_r1850,anchor_99th_pct_likelihood,6,"Full FDA approval, high efficacy, 5-year duration, and tiny risk of major side effects make this very appealing."
gemini-3.7-flash,kreps2020_r1851,anchor_1st_pct_likelihood,2,"With low efficacy and an unfamiliar foreign origin under emergency use, I'd be quite hesitant."
gemini-3.7-flash,kreps2020_r1851,anchor_25th_pct_likelihood,3,"Endorsement by the CDC helps, but 50% efficacy is still too low for me to feel confident."
gemini-3.7-flash,kreps2020_r1851,anchor_50th_pct_likelihood,4,"The 90% efficacy is appealing, but the emergency use status and origin leave me somewhat on the fence."
gemini-3.7-flash,kreps2020_r1851,anchor_75th_pct_likelihood,5,"Being made in the US, lasting 5 years, and supported by the CDC makes me somewhat likely to take it."
gemini-3.7-flash,kreps2020_r1851,anchor_99th_pct_likelihood,6,"Full FDA approval, high efficacy, and minimal side effect risks give me high confidence to get it."
gemini-3.7-flash,kreps2020_r1852,anchor_1st_pct_likelihood,2,"With only 50% efficacy, an origin in China, and mere emergency authorization, I am quite skeptical despite the political endorsement."
gemini-3.7-flash,kreps2020_r1852,anchor_25th_pct_likelihood,4,"CDC endorsement and UK development improve trust, though 50% efficacy remains mediocre."
gemini-3.7-flash,kreps2020_r1852,anchor_50th_pct_likelihood,5,A 90% efficacy and very low risk of major side effects make this appealing despite its origin.
gemini-3.7-flash,kreps2020_r1852,anchor_75th_pct_likelihood,6,"Solid 70% efficacy with 5-year duration, US origin, and CDC endorsement make me likely to take it."
gemini-3.7-flash,kreps2020_r1852,anchor_99th_pct_likelihood,7,"Full FDA approval, high 90% efficacy, 5-year protection, and minimal side effect risk provide the strongest case for taking it."
gemini-3.7-flash,kreps2020_r1853,anchor_1st_pct_likelihood,2,"With low efficacy, emergency authorization only, and origin in China, I feel quite cautious about taking it despite the endorsement."
gemini-3.7-flash,kreps2020_r1853,anchor_25th_pct_likelihood,3,"While CDC endorsement and UK origin are reassuring, the low 50% efficacy and emergency authorization keep me somewhat hesitant."
gemini-3.7-flash,kreps2020_r1853,anchor_50th_pct_likelihood,4,"High efficacy and low major side effect risk are positive, but the Chinese origin and emergency status balance it out to neutral for me."
gemini-3.7-flash,kreps2020_r1853,anchor_75th_pct_likelihood,5,"Being made in the US, endorsed by the CDC, and offering 5 years of protection makes this an acceptable option."
gemini-3.7-flash,kreps2020_r1853,anchor_99th_pct_likelihood,6,"Full FDA approval, very high efficacy, long protection, and extremely low risk make me confident in getting this vaccine."
gemini-3.7-flash,kreps2020_r1854,anchor_1st_pct_likelihood,2,I am cautious about a vaccine from China with low efficacy and only emergency authorization.
gemini-3.7-flash,kreps2020_r1854,anchor_25th_pct_likelihood,4,"The CDC endorsement is better, but the 50% efficacy is still fairly low."
gemini-3.7-flash,kreps2020_r1854,anchor_50th_pct_likelihood,4,"High efficacy and low major side effect risk are good, but I am still hesitant about the origin."
gemini-3.7-flash,kreps2020_r1854,anchor_75th_pct_likelihood,6,Being made in the United States with CDC backing and long protection makes this quite appealing.
gemini-3.7-flash,kreps2020_r1854,anchor_99th_pct_likelihood,7,Full FDA approval combined with high efficacy and very low risk gives me full confidence.
gemini-3.7-flash,kreps2020_r1855,anchor_1st_pct_likelihood,3,"As a moderate Democrat, I trust political leadership like Biden to an extent, but the combination of low 50% efficacy, higher major side effect risk, and Chinese origin gives me hesitation."
gemini-3.7-flash,kreps2020_r1855,anchor_25th_pct_likelihood,4,"CDC endorsement and UK origin improve my confidence, though 50% efficacy and the side effect profile keep me somewhat neutral."
gemini-3.7-flash,kreps2020_r1855,anchor_50th_pct_likelihood,5,"High 90% efficacy and very low risk of major side effects make this appealing despite the Chinese origin, especially with WHO endorsement."
gemini-3.7-flash,kreps2020_r1855,anchor_75th_pct_likelihood,6,Being developed in the US with CDC backing and providing 5 years of solid protection makes me moderately likely to take it.
gemini-3.7-flash,kreps2020_r1855,anchor_99th_pct_likelihood,7,"Full FDA approval, high efficacy, low risk, and trusted international oversight make this an easy and clear choice to accept."
gemini-3.7-flash,kreps2020_r1856,anchor_1st_pct_likelihood,1,"Low efficacy, origin in China, and a political endorsement make me extremely untrusting of this vaccine."
gemini-3.7-flash,kreps2020_r1856,anchor_25th_pct_likelihood,3,"While the origin and CDC endorsement are better, the low 50% efficacy and EUA status leave me somewhat skeptical."
gemini-3.7-flash,kreps2020_r1856,anchor_50th_pct_likelihood,3,"High efficacy is appealing, but being manufactured in China and having only emergency authorization still makes me hesitant."
gemini-3.7-flash,kreps2020_r1856,anchor_75th_pct_likelihood,5,Being made in the US with decent efficacy and longer protection makes me slightly inclined to take it despite the EUA.
gemini-3.7-flash,kreps2020_r1856,anchor_99th_pct_likelihood,6,"Full FDA approval, high efficacy, low side effect risk, and long-lasting protection make this a trustworthy option."
gemini-3.7-flash,kreps2020_r1857,anchor_1st_pct_likelihood,2,"With only 50% efficacy, an emergency authorization, and a political endorsement, I would be hesitant and moderately unlikely to take it."
gemini-3.7-flash,kreps2020_r1857,anchor_25th_pct_likelihood,3,"CDC endorsement and UK development help, but 50% efficacy and emergency use still make me slightly cautious."
gemini-3.7-flash,kreps2020_r1857,anchor_50th_pct_likelihood,4,"The 90% efficacy and low risk of major side effects look good, but emergency authorization and origin leave me sitting in the middle."
gemini-3.7-flash,kreps2020_r1857,anchor_75th_pct_likelihood,5,"A 5-year duration, US origin, and CDC endorsement make me slightly likely to consider getting this shot."
gemini-3.7-flash,kreps2020_r1857,anchor_99th_pct_likelihood,6,Full FDA approval combined with high 90% efficacy and very low risk of side effects makes me moderately likely to get vaccinated.
gemini-3.7-flash,kreps2020_r1858,anchor_1st_pct_likelihood,3,"Although I trust Joe Biden, the lower efficacy and foreign emergency authorization leave me somewhat hesitant."
gemini-3.7-flash,kreps2020_r1858,anchor_25th_pct_likelihood,4,"The CDC endorsement is reassuring, but a 50% efficacy rate makes me neutral about its overall effectiveness."
gemini-3.7-flash,kreps2020_r1858,anchor_50th_pct_likelihood,5,High efficacy and strong safety supported by the WHO make me lean positively toward taking it.
gemini-3.7-flash,kreps2020_r1858,anchor_75th_pct_likelihood,6,I trust a US-developed vaccine backed by the CDC that offers long-lasting protection.
gemini-3.7-flash,kreps2020_r1858,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, and a multi-year duration make this extremely appealing and safe to take."
gemini-3.7-flash,kreps2020_r1859,anchor_1st_pct_likelihood,4,"Although endorsed by Joe Biden, the lower efficacy and origin in China make me somewhat hesitant, landing in the middle."
gemini-3.7-flash,kreps2020_r1859,anchor_25th_pct_likelihood,5,"With CDC endorsement and UK manufacturing, I am slightly inclined to trust it despite the moderate efficacy."
gemini-3.7-flash,kreps2020_r1859,anchor_50th_pct_likelihood,6,A 90% efficacy rate and endorsement by the WHO make me moderately likely to take this vaccine.
gemini-3.7-flash,kreps2020_r1859,anchor_75th_pct_likelihood,6,"Being US-made, endorsed by the CDC, and providing 5 years of protection makes me very supportive of getting it."
gemini-3.7-flash,kreps2020_r1859,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, low side effect risk, and WHO backing make this an ideal vaccine that I would definitely get."
gemini-3.7-flash,kreps2020_r1860,anchor_1st_pct_likelihood,3,"Although I trust Biden, the low efficacy and manufacturing origin make me somewhat hesitant."
gemini-3.7-flash,kreps2020_r1860,anchor_25th_pct_likelihood,4,"The endorsement from the CDC and UK origin help, but the 50 percent efficacy is fairly mediocre."
gemini-3.7-flash,kreps2020_r1860,anchor_50th_pct_likelihood,5,High efficacy and low major side effect risk make me open to it despite the country of origin.
gemini-3.7-flash,kreps2020_r1860,anchor_75th_pct_likelihood,6,A US-made vaccine backed by the CDC with 5-year duration sounds very reliable to me.
gemini-3.7-flash,kreps2020_r1860,anchor_99th_pct_likelihood,7,"Full FDA approval, high efficacy, and minimal side effects make this an easy yes."
gemini-3.7-flash,kreps2020_r1861,anchor_1st_pct_likelihood,3,"Although I trust Joe Biden as a Democrat, 50% efficacy and foreign origin make me a bit hesitant."
gemini-3.7-flash,kreps2020_r1861,anchor_25th_pct_likelihood,4,"CDC endorsement and UK origin are reassuring, but the 50% efficacy is still fairly mediocre."
gemini-3.7-flash,kreps2020_r1861,anchor_50th_pct_likelihood,5,The 90% efficacy and low risk of major side effects make this attractive despite the origin.
gemini-3.7-flash,kreps2020_r1861,anchor_75th_pct_likelihood,6,"Made in the US, endorsed by the CDC, and providing 5 years of protection makes me likely to take it."
